  JULDAY,    TIME,   TALOC,   TAREF,   RHLOC,      RH,    VLOC,    VREF,      TS,      T2,   TDEEP,     ZEN,    SOLR,   TSKYC,     DEW,   FROST,SNOWFALL, SNOWDEP
258., 780.00, 23.87, 23.30, 48.75, 50.46,  0.869,  3.960, 24.84, 22.12,  7.74, 42.01, 729.82,  14.84,0.,0.,   0.00, 356.91
258., 840.00, 23.40, 22.68, 50.33, 52.58,  0.870,  3.964, 24.63, 22.12,  7.74, 47.92, 647.04,  14.24,0.,0.,   0.00, 356.91
258., 900.00, 21.50, 20.93, 52.81, 54.70,  0.871,  3.967, 22.47, 21.23,  7.74, 56.34, 503.64,  12.49,0.,0.,   0.00, 356.91
258., 960.00, 18.95, 18.35, 54.74, 56.83,  0.872,  3.971, 19.96, 19.44,  7.74, 66.22, 337.13,   9.88,0.,0.,   0.00, 356.91
258.,1020.00, 15.80, 15.38, 57.37, 58.95,  0.872,  3.975, 16.52, 17.19,  7.74, 76.86, 158.84,   6.87,0.,0.,   0.00, 356.91
258.,1080.00, 12.84, 12.54, 59.89, 61.07,  0.873,  3.978, 13.34, 14.80,  7.74, 87.79,  14.61,   3.99,0.,0.,   0.00, 356.91
258.,1140.00, 11.75, 11.54, 62.31, 63.19,  0.874,  3.982, 12.11, 13.33,  7.74, 90.00,   0.01,   3.00,0.,0.,   0.00, 356.91
258.,1200.00, 11.11, 10.92, 64.53, 65.31,  0.875,  3.985, 11.41, 12.57,  7.74, 90.00,   0.00,   2.40,0.,0.,   0.00, 356.91
258.,1260.00, 10.61, 10.45, 66.74, 67.43,  0.876,  3.989, 10.88, 12.04,  7.74, 90.00,   0.00,   1.95,0.,0.,   0.00, 356.91
258.,1320.00, 10.21, 10.09, 69.01, 69.56,  0.876,  3.993, 10.41, 11.63,  7.74, 90.00,   0.00,   1.60,0.,0.,   0.00, 356.91
258.,1380.00,  9.97,  9.82, 70.95, 71.68,  0.877,  3.996, 10.23, 11.28,  7.74, 90.00,   0.00,   1.34,0.,0.,   0.00, 356.91
288.,   0.00,  5.03,  3.83, 66.64, 72.50,  1.010,  4.600,  7.18,  7.18,  7.74, 90.00,   0.00,  -4.77,0.,0.,   0.00, 356.91
288.,  60.00,  3.76,  3.66, 76.18, 76.74,  1.012,  4.609,  3.95,  4.95,  7.74, 90.00,   0.00,  -4.90,0.,0.,   0.00, 356.91
288., 120.00,  3.60,  3.52, 80.54, 80.98,  1.014,  4.617,  3.74,  4.60,  7.74, 90.00,   0.00,  -4.99,0.,0.,   0.00, 356.91
288., 180.00,  3.48,  3.42, 84.81, 85.22,  1.015,  4.626,  3.60,  4.41,  7.74, 90.00,   0.00,  -5.06,0.,0.,   0.00, 356.91
288., 240.00,  3.39,  3.33, 89.07, 89.46,  1.017,  4.635,  3.50,  4.27,  7.74, 90.00,   0.00,  -5.11,0.,0.,   0.00, 356.91
288., 300.00,  3.25,  3.26, 93.79, 93.70,  1.020,  4.646,  3.22,  4.18,  7.74, 90.00,   0.00,  -5.14,0.,0.,   0.00, 356.91
288., 360.00,  3.26,  3.21, 98.89, 99.28,  1.021,  4.650,  3.36,  4.07,  7.74, 90.00,   0.11,  -5.15,0.,0.,   0.00, 356.91
288., 420.00,  3.47,  3.35, 98.45, 99.28,  1.018,  4.637,  3.68,  4.13,  7.74, 84.96,  46.63,  -5.01,0.,0.,   0.00, 356.91
288., 480.00,  5.14,  5.02, 90.70, 91.45,  1.015,  4.623,  5.35,  5.11,  7.74, 74.80, 196.08,  -3.36,0.,0.,   0.00, 356.91
288., 540.00,  7.90,  7.73, 79.12, 80.02,  1.012,  4.609,  8.20,  6.98,  7.74, 65.68, 352.61,  -0.70,0.,0.,   0.00, 356.91
288., 600.00, 11.07, 10.89, 67.76, 68.59,  1.009,  4.595, 11.40,  9.36,  7.74, 58.22, 492.12,   2.41,0.,0.,   0.00, 356.91
288., 660.00, 14.06, 13.81, 45.00, 45.72,  1.006,  4.582, 14.50, 11.69,  7.74, 53.21, 565.10,   5.05,0.,0.,   0.00, 356.91
288., 720.00, 16.07, 15.86, 45.11, 45.72,  1.000,  4.554, 16.45, 13.63,  7.74, 51.42, 602.31,   7.15,0.,0.,   0.00, 356.91
288., 780.00, 16.97, 16.60, 46.85, 47.96,  1.000,  4.554, 17.63, 14.67,  7.74, 53.21, 565.10,   7.94,0.,0.,   0.00, 356.91
288., 840.00, 16.15, 15.86, 49.27, 50.19,  1.001,  4.558, 16.67, 14.74,  7.74, 58.22, 492.12,   7.23,0.,0.,   0.00, 356.91
288., 900.00, 14.22, 13.81, 51.06, 52.42,  1.001,  4.562, 14.94, 13.63,  7.74, 65.68, 352.61,   5.17,0.,0.,   0.00, 356.91
288., 960.00, 11.16, 10.89, 53.66, 54.65,  1.002,  4.567, 11.66, 11.73,  7.74, 74.80, 196.08,   2.22,0.,0.,   0.00, 356.91
288.,1020.00,  7.97,  7.73, 55.98, 56.88,  1.003,  4.571,  8.38,  9.35,  7.74, 84.96,  46.63,  -0.97,0.,0.,   0.00, 356.91
288.,1080.00,  6.42,  6.30, 58.60, 59.11,  1.004,  4.575,  6.65,  7.68,  7.74, 90.00,   0.11,  -2.41,0.,0.,   0.00, 356.91
288.,1140.00,  5.75,  5.62, 60.80, 61.34,  1.005,  4.579,  5.98,  6.80,  7.74, 90.00,   0.00,  -3.07,0.,0.,   0.00, 356.91
288.,1200.00,  5.17,  5.08, 63.19, 63.57,  1.006,  4.583,  5.32,  6.24,  7.74, 90.00,   0.00,  -3.59,0.,0.,   0.00, 356.91
288.,1260.00,  4.77,  4.65, 65.26, 65.81,  1.007,  4.587,  4.98,  5.78,  7.74, 90.00,   0.00,  -4.00,0.,0.,   0.00, 356.91
288.,1320.00,  4.39,  4.31, 67.66, 68.04,  1.008,  4.592,  4.53,  5.43,  7.74, 90.00,   0.00,  -4.32,0.,0.,   0.00, 356.91
288.,1380.00,  4.12,  4.04, 69.87, 70.27,  1.009,  4.596,  4.27,  5.14,  7.74, 90.00,   0.00,  -4.57,0.,0.,   0.00, 356.91
319.,   0.00, -1.52, -2.36, 70.53, 75.65,  1.076,  4.900,  0.02,  0.02,  7.74, 90.00,   0.00, -11.06,0.,0., 312.98, 666.71
319.,  60.00, -2.63, -2.51, 79.76, 78.96,  1.077,  4.908, -2.85, -1.92,  7.74, 90.00,   0.00, -11.19,0.,0.,   0.00, 665.42
319., 120.00, -2.74, -2.64, 82.96, 82.27,  1.079,  4.916, -2.92, -2.03,  7.74, 90.00,   0.00, -11.29,0.,0.,   0.00, 664.32
319., 180.00, -2.82, -2.74, 86.14, 85.58,  1.081,  4.924, -2.96, -2.06,  7.74, 90.00,   0.00, -11.37,0.,0.,   0.00, 663.43
319., 240.00, -2.88, -2.83, 89.25, 88.90,  1.083,  4.932, -2.96, -2.07,  7.74, 90.00,   0.00, -11.42,0.,0.,   0.00, 662.72
319., 300.00, -2.91, -2.90, 92.33, 92.21,  1.084,  4.940, -2.94, -2.07,  7.74, 90.00,   0.00, -11.47,0.,0.,   0.00, 662.19
319., 360.00, -3.08, -2.95, 96.55, 95.52,  1.086,  4.949, -3.32, -2.03,  7.74, 90.00,   0.00, -11.50,0.,0.,   0.00, 662.08
319., 420.00, -2.96, -3.00, 98.92, 99.24,  1.087,  4.951, -2.89, -2.05,  7.74, 90.00,   3.62, -11.52,0.,0.,   0.00, 661.96
319., 480.00, -2.52, -2.61, 98.50, 99.24,  1.083,  4.934, -2.35, -1.89,  7.74, 82.47,  75.43, -11.12,0.,0.,   0.00, 661.76
319., 540.00, -0.83, -0.66, 89.83, 88.58,  1.079,  4.918, -1.14, -1.07,  7.74, 74.06, 211.94,  -9.20,0.,0.,   0.00, 661.20
319., 600.00,  1.74,  2.12, 78.49, 76.41,  1.076,  4.901,  1.05,  0.27,  7.74, 67.37, 327.29,  -6.47,0.,0.,   0.00, 659.89
319., 660.00,  4.13,  4.94, 55.11, 52.06,  1.072,  4.884,  2.63,  1.55,  7.74, 63.00, 406.50,  -3.88,0.,0.,   0.00, 657.27
319., 720.00,  6.10,  7.03, 55.51, 52.06,  1.065,  4.851,  4.40,  2.71,  7.74, 61.47, 441.82,  -1.75,0.,0.,   0.00, 654.85
319., 780.00,  6.85,  7.80, 57.67, 54.02,  1.065,  4.851,  5.10,  3.43,  7.74, 63.00, 406.50,  -0.94,0.,0.,   0.00, 652.62
319., 840.00,  6.14,  7.03, 59.54, 55.99,  1.066,  4.855,  4.50,  3.35,  7.74, 67.37, 327.29,  -1.70,0.,0.,   0.00, 650.45
319., 900.00,  4.29,  4.94, 60.66, 57.95,  1.067,  4.860,  3.10,  2.44,  7.74, 74.06, 211.94,  -3.80,0.,0.,   0.00, 648.09
319., 960.00,  1.66,  2.12, 61.92, 59.92,  1.068,  4.864,  0.82,  0.99,  7.74, 82.47,  75.43,  -6.66,0.,0.,   0.00, 645.58
319.,1020.00, -0.05,  0.34, 63.70, 61.89,  1.069,  4.869, -0.76, -0.27,  7.74, 90.00,   3.62,  -8.44,0.,0.,   0.00, 643.28
319.,1080.00, -0.68, -0.32, 65.79, 63.85,  1.070,  4.873, -1.34, -0.84,  7.74, 90.00,   0.00,  -9.09,0.,0.,   0.00, 641.19
319.,1140.00, -1.24, -0.85, 67.96, 65.82,  1.071,  4.878, -1.94, -1.13,  7.74, 90.00,   0.00,  -9.61,0.,0.,   0.00, 639.33
319.,1200.00, -1.56, -1.29, 69.38, 67.79,  1.072,  4.882, -2.08, -1.40,  7.74, 90.00,   0.00, -10.04,0.,0.,   0.00, 637.47
319.,1260.00, -1.88, -1.64, 71.15, 69.75,  1.073,  4.887, -2.31, -1.59,  7.74, 90.00,   0.00, -10.38,0.,0.,   0.00, 635.70
319.,1320.00, -2.14, -1.93, 73.02, 71.72,  1.074,  4.891, -2.54, -1.75,  7.74, 90.00,   0.00, -10.66,0.,0.,   0.00, 634.05
319.,1380.00, -2.19, -2.16, 73.84, 73.68,  1.075,  4.896, -2.24, -1.92,  7.74, 90.00,   0.00, -10.88,0.,0.,   0.00, 632.23
349.,   0.00, -9.01, -9.76, 71.49, 76.40,  1.054,  4.800, -7.64, -7.64,  7.74, 90.00,   0.00, -18.63,0.,0.,*******,   0.00
349.,  60.00, -9.90, -9.91, 79.43, 79.51,  1.055,  4.808, -9.88, -9.18,  7.74, 90.00,   0.00, -18.76,0.,0.,   0.00,   0.00
349., 120.00,-10.04,-10.04, 82.65, 82.62,  1.057,  4.815,-10.05, -9.43,  7.74, 90.00,   0.00, -18.86,0.,0.,   0.00,   0.00
349., 180.00,-10.14,-10.14, 85.76, 85.72,  1.059,  4.823,-10.15, -9.58,  7.74, 90.00,   0.00, -18.94,0.,0.,   0.00,   0.00
349., 240.00,-10.24,-10.22, 88.97, 88.83,  1.060,  4.830,-10.27, -9.69,  7.74, 90.00,   0.00, -19.00,0.,0.,   0.00,   0.00
349., 300.00,-10.30,-10.29, 92.06, 91.94,  1.062,  4.838,-10.33, -9.79,  7.74, 90.00,   0.00, -19.05,0.,0.,   0.00,   0.00
349., 360.00,-10.36,-10.35, 95.16, 95.05,  1.064,  4.848,-10.38, -9.87,  7.74, 90.00,   0.00, -19.08,0.,0.,   0.00,   0.00
349., 420.00,-10.28,-10.39, 98.21, 99.24,  1.065,  4.854,-10.06, -9.97,  7.74, 90.00,   0.13, -19.10,0.,0.,   0.00,   0.00
349., 480.00,-10.26,-10.27, 99.20, 99.24,  1.062,  4.837,-10.26, -9.87,  7.74, 86.22,  34.97, -18.97,0.,0.,   0.00,   0.00
349., 540.00, -8.58, -8.60, 90.95, 91.08,  1.058,  4.820, -8.55, -8.99,  7.74, 78.17, 141.12, -17.32,0.,0.,   0.00,   0.00
349., 600.00, -6.01, -5.99, 78.72, 78.57,  1.054,  4.803, -6.05, -7.27,  7.74, 71.84, 253.95, -14.76,0.,0.,   0.00,   0.00
349., 660.00, -3.29, -3.24, 53.80, 53.56,  1.051,  4.786, -3.38, -5.24,  7.74, 67.75, 328.34, -12.20,0.,0.,   0.00,   0.00
349., 720.00, -1.27, -1.17, 54.01, 53.56,  1.043,  4.752, -1.45, -3.47,  7.74, 66.33, 349.13, -10.08,0.,0.,   0.00,   0.00
349., 780.00, -0.42, -0.40, 55.58, 55.47,  1.043,  4.752, -0.47, -2.46,  7.74, 67.75, 328.34,  -9.27,0.,0.,   0.00,   0.00
349., 840.00, -1.19, -1.17, 57.46, 57.37,  1.044,  4.756, -1.22, -2.47,  7.74, 71.84, 253.95, -10.04,0.,0.,   0.00,   0.00
349., 900.00, -3.20, -3.24, 59.07, 59.27,  1.045,  4.761, -3.12, -3.56,  7.74, 78.17, 141.12, -12.13,0.,0.,   0.00,   0.00
349., 960.00, -5.98, -5.99, 61.12, 61.18,  1.046,  4.765, -5.96, -5.34,  7.74, 86.22,  34.97, -14.92,0.,0.,   0.00,   0.00
349.,1020.00, -7.24, -7.24, 63.09, 63.08,  1.047,  4.769, -7.24, -6.69,  7.74, 90.00,   0.13, -16.17,0.,0.,   0.00,   0.00
349.,1080.00, -7.82, -7.84, 64.88, 64.98,  1.048,  4.774, -7.79, -7.40,  7.74, 90.00,   0.00, -16.77,0.,0.,   0.00,   0.00
349.,1140.00, -8.36, -8.34, 66.99, 66.89,  1.049,  4.778, -8.39, -7.85,  7.74, 90.00,   0.00, -17.26,0.,0.,   0.00,   0.00
349.,1200.00, -8.74, -8.75, 68.77, 68.79,  1.050,  4.783, -8.74, -8.24,  7.74, 90.00,   0.00, -17.66,0.,0.,   0.00,   0.00
349.,1260.00, -9.09, -9.08, 70.77, 70.69,  1.051,  4.787, -9.12, -8.54,  7.74, 90.00,   0.00, -17.98,0.,0.,   0.00,   0.00
349.,1320.00, -9.36, -9.35, 72.61, 72.59,  1.052,  4.791, -9.36, -8.81,  7.74, 90.00,   0.00, -18.25,0.,0.,   0.00,   0.00
349.,1380.00, -9.59, -9.58, 74.57, 74.50,  1.053,  4.796, -9.61, -9.03,  7.74, 90.00,   0.00, -18.46,0.,0.,   0.00,   0.00
>>>>>>> be4cbb0ef8117a54d58894bd7c8a62dd1e32624d
